1,1.07325,-7.10211,0,0,0.161257,0.147454
2,1.08017,-6.50248,0.079946,0.216117,0.155003,0.140915
3,1.04658,-2.14169,10.3346,-4.93241,0.142092,0.124719
4,1.09785,-5.62645,0,0,0.125075,0.116416
5,1.12548,-4.90789,0,0,0.115506,0.107014
6,1.04642,-2.12971,10.3609,-4.95183,0.142252,0.124835
7,1.04567,0.108676,0,0,0.0241721,0.0236059
8,1.05294,-0.517851,0,0,0.0296174,0.0287946
9,1.11044,-4.07813,0,0,0.0991418,0.0926013
10,1.11071,-4.11702,0,0,0.0996062,0.0930425
11,1.13141,-4.82574,-32.6045,-14.0074,0.113986,0.105633
12,1.06881,0.403501,0,0,0.0498336,0.0475453
13,1.04238,-8.43113,0,0,0.175843,0.16544
14,1.04382,-6.88352,5.0299,2.52587,0.144595,0.138638
15,1.07027,-6.46074,0,0,0.139559,0.130005
16,1.0687,-8.20478,-6.15862,-0.460116,0.173154,0.159692
17,1.05895,-8.10435,2.13E-05,-7.10E-06,0.169581,0.157023
18,1.05945,-8.36189,0,0,0.174641,0.161408
19,1.03793,-8.03694,0,0,0.172511,0.16154
20,1.03717,-7.72252,-0.0043594,0.0683446,0.166345,0.156358
21,1.01427,0.406339,0.237353,-0.016614,0.0253178,0.0246935
22,1.01454,0.948722,0,0,0.0234843,0.0230007
23,1.04172,-8.5512,0,0,0.178711,0.167723
24,1.04339,-8.70741,0,0,0.183034,0.170549
25,1.03342,-7.16941,0,0,0.156103,0.147869
26,1.03838,-7.99944,0,0,0.171753,0.160834
27,1.04227,-7.8541,0,0,0.168818,0.158056
28,1.04472,-8.71724,0,0,0.18668,0.172922
29,1.05387,-7.75056,0,0.0104938,0.164696,0.15303
30,1.0516,-7.49044,0,0.0241471,0.160038,0.148906
31,1.01619,-0.871196,0,0,0.0416811,0.0402424
32,1.01121,-0.165214,0,0,0.0303359,0.0294966
33,1.05169,-7.95723,-1.51101,-0.521871,0.169227,0.15692
34,1.04909,-7.85453,-1.4941,-0.379126,0.167747,0.155531
35,1.04492,-0.0144485,0,0,0.0364252,0.0351451
36,1.01959,4.69714,0,0,0.0866517,0.084458
37,1.01939,3.91417,0,0,0.0736373,0.0717203
38,1.01376,-1.59716,0.0178139,-0.112279,0.0476752,0.0464195
39,1.01545,-3.07227,0,0,0.0737033,0.0710357
40,1.01753,-2.67017,0.0164081,-0.0039263,0.0654764,0.0635828
41,1.03402,-5.52886,0,0,0.118261,0.111988
42,1.08149,-4.50553,0,0,0.10285,0.0967859
43,1.03419,3.18873,0,0,0.048761,0.0475983
44,1.01513,-2.48174,0,0,0.0628202,0.0609304
45,1.04358,-10.4681,0,0,0.215276,0.199909
46,1.04369,-10.432,0,0,0.214577,0.199314
47,1.04217,-8.41979,0,0,0.175613,0.165257
48,1.0263,-4.20081,0,0,0.101011,0.0981668
49,1.02194,-3.37715,0,0,0.0865679,0.0848271
50,1.05079,-8.23522,0,0,0.173868,0.161426
51,1.04945,-8.13467,0,0,0.171712,0.159867
52,1.06517,-11.3453,0,0,0.23534,0.214301
53,1.06503,-11.8321,0,0,0.244951,0.222368
54,1.06038,-11.8632,0,0,0.246566,0.223442
55,1.04707,-8.91623,0,0,0.190287,0.176382
56,1.04807,-9.05386,0,0,0.193164,0.178617
57,1.06956,-5.26753,0,0,0.112498,0.106606
58,1.08132,-6.21636,0,0,0.129493,0.121685
59,1.02513,-6.10239,0,0,0.131023,0.124213
60,1.02025,-5.61371,0,0,0.121025,0.116065
61,1.04674,-8.96343,-0.0946217,-0.0229756,0.191291,0.177221
62,1.07454,-11.9351,0,0.27073,0.245189,0.222885
63,1.02383,-5.98854,0,0,0.128572,0.122288
64,1.01838,-5.66884,0,0,0.122988,0.117585
65,1.01592,-0.28351,0,0,0.029598,0.0288231
66,1.01973,-3.39526,0,0,0.0779629,0.0750639
67,1.08051,-10.5892,0,0,0.22375,0.203842
68,1.03539,-5.57756,0,0,0.133207,0.12803
69,1.08735,-10.6209,0,0.0379495,0.224129,0.204036
70,1.06319,-7.48276,0,0,0.154133,0.143978
71,1.06243,-7.61918,0,0,0.157167,0.146547
72,1.01555,0.295648,0,0,0.0287115,0.0279201
73,1.01404,0.549344,-0.0004686,-0.0094146,0.0278441,0.0271269
74,1.06603,-11.107,0,0.0643757,0.229164,0.21034
75,1.07599,-11.5069,0,0,0.236727,0.215711
76,1.06615,-11.1716,-0.139181,0.0274983,0.230363,0.211399
77,1.05935,-3.65074,0,0,0.0821827,0.0790265
78,1.0629,-11.7422,0,0,0.242419,0.221073
79,1.06983,-11.9644,0,0,0.244745,0.224304
80,1.01714,0.213511,0,0,0.03064,0.0297351
81,1.02244,-3.47484,0,0,0.0789041,0.0759714
82,1.0225,-3.45041,0,0,0.0784657,0.0755571
83,1.02394,-3.95698,0,0,0.0884579,0.0848735
84,1.01463,0.676735,0,0,0.0233283,0.0228132
85,1.02234,-3.14542,-2.84E-05,-0.000213,0.0822108,0.0797965
86,1.02223,-2.94171,0,0,0.0784495,0.0762998
87,1.03889,-9.98076,0,0,0.211998,0.196331
88,1.03788,-10.3424,0,0,0.219814,0.20234
89,1.04563,-0.239492,0,0,0.0371321,0.0358115
90,1.0171,0.946851,0,0,0.0217125,0.0213078
91,1.01258,3.20561,0,0,0.0592759,0.058042
92,1.01178,2.97124,0,0,0.0575943,0.0561456
93,1.07444,-11.9545,0,0.0514963,0.24557,0.223177
94,1.07502,-11.6921,0,0,0.240295,0.218817
95,1.08417,-6.31675,0,0,0.131629,0.12343
96,1.07463,-12.0027,-0.357343,0.020164,0.246486,0.223972
97,1.07464,-11.9945,-0.314253,0.0168483,0.246324,0.223835
98,1.01151,2.92311,0,0,0.0574066,0.0559003
99,1.01161,2.9153,0,0,0.0573563,0.0558446
100,1.04229,-2.24708,0,0,0.0631193,0.0605243
101,1.05283,-3.8424,0,0,0.092174,0.0873958
102,1.01098,2.77005,0,0,0.0554588,0.0539554
103,1.05948,-8.5073,0,0,0.177439,0.163822
104,1.02479,-4.48289,0,0,0.0981497,0.0938401
105,1.05966,-8.8608,0,0,0.184211,0.169682
106,1.02446,-11.4737,0,0,0.238972,0.218065
107,1.02582,-11.1958,0,0,0.233167,0.213365
108,1.06833,-7.98095,0,0,0.173521,0.159419
109,1.07285,-9.34626,0,0,0.199347,0.181868
110,1.07081,-9.76157,0,0,0.207207,0.188788
111,1.07563,-10.4288,0,0,0.219634,0.199565
112,1.04874,-7.05236,0,0.0694096,0.149624,0.139635
113,1.02619,-2.80898,0,0,0.0685503,0.066253
114,1.07516,-10.496,0,0,0.221098,0.20075
115,1.0544,-7.69784,0,0,0.161904,0.150301
116,1.03544,-5.57807,0,0,0.133207,0.12803
117,1.05909,-8.44849,0,0,0.183883,0.17204
118,1.07344,-10.2598,0,0,0.216376,0.196852
119,1.06076,-6.50811,0,0,0.141855,0.132565
120,1.02836,-12.1421,0,0,0.248834,0.229815
121,1.02762,-12.0199,0,0,0.246684,0.228321
122,1.0104,2.50233,0,0,0.0519985,0.050532
123,1.05876,-9.96902,0,0,0.210909,0.192849
124,1.06069,-7.75369,0,0,0.162715,0.150874
125,1.05781,-8.3287,0,0,0.174751,0.161149
126,1.04937,-10.396,-1.37535,-0.306926,0.220621,0.201119
127,1.01028,0.0198274,0,0,0.027404,0.0267037
128,1.06426,-7.22081,0,0,0.149277,0.139586
129,1.07478,-10.1836,0,0,0.215068,0.195606
130,1.01514,-2.48196,0,0,0.0628202,0.0609304
131,1.05189,-7.9501,0,0,0.169034,0.156766
132,1.05686,-9.44804,0,0,0.20063,0.184204
133,1.01259,1.0999,0,0,0.0262149,0.0256305
134,1.01263,1.09272,0,0,0.0263496,0.0257571
135,1.06178,-6.84113,0,0,0.141311,0.132776
136,1.06335,-6.98237,0,0,0.144464,0.135359
137,1.02159,-4.09661,0,0.024708,0.0903497,0.0867659
138,1.0519,-13.3076,0,0,0.279515,0.248828
139,1.05823,-10.5555,-1.4811,0.066243,0.222623,0.202693
140,1.04407,-10.3413,0,0,0.212764,0.19779
141,1.03189,-0.596451,0,0,0.0371916,0.0360083
142,1.01547,1.28506,0,0,0.02783,0.0271986
143,1.01513,-0.587062,0,0,0.0322957,0.0314519
144,1.03347,-9.52708,0,0,0.196832,0.185205
145,1.03305,-10.5053,0,0,0.215785,0.201352
146,1.03791,-6.24814,0,0,0.133077,0.127492
147,1.03778,-6.22807,0,0,0.132721,0.127197
148,1.04087,-6.25621,0,0,0.137576,0.129004
149,1.06456,-11.7624,0,0,0.242297,0.221295
150,1.04974,-3.66738,0,0,0.0828928,0.0793656
151,1.00067,-4.07046,0,0,0.0901351,0.0871879
152,1.00185,-3.94798,0,0,0.0873819,0.0848086
153,1.0629,-11.7422,-0.001136,-0.0006177,0.24242,0.221073
154,1.0128,1.05138,0,0,0.0264717,0.0258645
155,1.06506,-7.67361,0,0,0.166273,0.153565
156,1.08275,-10.1951,0,0,0.215695,0.19693
157,1.05368,-10.6831,0,0,0.220854,0.205219
158,1.06115,-11.0136,0,0.0810891,0.227497,0.209754
159,1.02173,-3.11606,0,0,0.0722454,0.0696796
160,1.01687,0.836639,0,0,0.027454,0.0267577
161,1.01961,-5.58653,0,0,0.120531,0.115702
162,1.01811,-5.37026,0,0,0.116205,0.112191
163,1.01825,-5.38211,0,0,0.116457,0.112383
164,1.01567,1.50839,0,0,0.0287528,0.0281463
165,1.0149,-0.536374,0,0,0.0307278,0.0299707
166,1.03014,-5.25207,0,0,0.112467,0.107066
167,1.02996,-5.18749,0,0,0.111208,0.105968
168,1.06108,-7.37598,0,0,0.159125,0.147917
169,1.05343,-10.7845,0,0,0.227965,0.206523
170,1.05765,-9.9737,0,0.200021,0.210636,0.192404
171,1.02296,-3.69083,0,0,0.0922811,0.089137
172,1.0115,1.4099,0,0,0.0276721,0.0271027
173,1.04376,-10.6797,0,0,0.219265,0.203372
174,1.05569,-10.1692,0,0,0.214845,0.195923
175,1.03707,-9.50389,0,0,0.196374,0.184878
176,1.03662,-9.43494,0,0,0.195078,0.183636
177,1.01237,-5.22295,0,0,0.115324,0.111021
178,1.0407,-1.9039,0,0,0.0555947,0.0535625
179,1.01302,1.13682,0,0,0.0258678,0.0253102
180,1.03206,-10.6186,0,0,0.218156,0.203268
181,1.05663,-8.22112,0,0,0.172173,0.159217
182,1.05745,-8.58631,0,0,0.179782,0.165657
183,1.01693,1.25089,0,0,0.0283167,0.0276688
184,1.03253,-9.32822,0,0,0.193206,0.182615
185,1.06357,-7.32376,0,0,0.158336,0.146765
186,1.03165,-9.20601,0,0,0.190859,0.180769
187,1.09455,-5.27339,0,0,0.113331,0.106485
188,1.02345,-4.21541,0,0,0.0932051,0.0892004
189,1.02393,-4.6263,0,0,0.100232,0.0958472
190,1.06048,-10.2995,0,0,0.217617,0.198282
191,1.03911,-8.46004,0,0,0.176384,0.166202
192,1.06495,-9.32069,0,0,0.18841,0.174463
193,1.06366,-7.5414,0,0,0.155043,0.144841
194,1.07013,-9.61902,0,0,0.204705,0.186577
195,1.05631,-10.2249,0,0,0.215995,0.196804
196,1.07211,-7.24763,0,0,0.150349,0.140123
197,1.02328,-1.87808,0,0,0.0480411,0.0469053
198,1.05824,-10.9695,0,0,0.230591,0.209518
199,1.01029,0.0221207,0,0,0.0273618,0.0266634
200,1.03793,-10.3236,0,0,0.21936,0.202065
201,0.99818,-4.68226,0,0,0.102682,0.0985214
202,0.999091,-4.50026,0,0,0.0984902,0.0948693
203,1.01577,-0.187731,0,0,0.0277709,0.0270804
204,1.01545,0.638282,0,0,0.0297975,0.0289905
205,1.01425,0.899074,0,0,0.0301395,0.02937
206,1.03522,-8.71594,0,0,0.180982,0.171269
207,1.08575,-6.24397,0,0,0.130375,0.122227
208,1.09377,-5.42843,0,0,0.115862,0.108845
209,1.04257,-10.7311,0,0,0.220368,0.204256
210,1.03832,-10.9626,0,0,0.225423,0.20852
211,1.01709,1.28398,0,0,0.0276238,0.0270223
212,1.02355,-4.83926,0,0.0091803,0.114196,0.109485
213,1.02626,-4.00118,0,0,0.0973265,0.0948227
214,1.02453,-11.3452,0,0,0.236463,0.215955
215,1.03052,-12.3682,0,0,0.253449,0.232785
216,1.01511,-0.997951,0,0,0.0440148,0.0424417
217,1.03811,-10.6901,0,0,0.220075,0.203957
218,1.01479,-3.05252,0,0,0.0703136,0.0683153
219,1.01508,-3.09903,0,0,0.0712556,0.0691554
220,1.04183,-9.62688,0,0,0.203673,0.190052
221,1.06035,-10.3238,0,0,0.218137,0.198703
222,1.0147,3.20861,0,0,0.0612192,0.0597378
223,1.01643,3.67583,0,0,0.0670542,0.0657236
224,1.05392,-5.09752,0,0,0.11408,0.107456
225,1.02312,-0.307264,0,0,0.0370732,0.0358034
226,0.998315,-1.51804,0,0,0.040141,0.0395995
227,1.00367,-0.631517,0,0,0.0237192,0.0235093
228,1.0149,1.00311,0,0,0.0308544,0.0300733
229,1.01384,1.29221,0,0,0.0323192,0.0315535
230,1.04131,-10.9279,0,0,0.224667,0.207699
231,1.01947,1.10785,0,0,0.0283116,0.027762
232,1.0153,1.60122,0,0,0.0350908,0.034388
233,1.02231,0.910308,0,0.023004,0.0246127,0.0241792
234,1.03624,-11.5084,0,0,0.236498,0.217616
235,1.02929,-4.91118,0,0,0.105746,0.101098
236,1.05675,-7.95183,0,0,0.168409,0.15621
237,1.01594,-4.86969,0,0,0.106398,0.103357
238,1.0162,-5.0658,0,0,0.10985,0.106396
239,1.06502,-7.63394,0,0,0.164585,0.152174
240,1.10535,-4.63519,0,0.409904,0.105686,0.0989846
241,1.06497,-6.57988,0,0,0.14115,0.131799
242,1.0321,-10.9186,0,0,0.232855,0.212517
243,1.02205,-2.35418,0,0,0.0574933,0.055857
244,1.02486,0.203471,0,0,0.0309804,0.0300507
245,1.07238,-8.50789,0,0,0.177457,0.164237
246,1.07392,-7.89904,0,0.109127,0.165298,0.153667
247,1.05298,-9.42585,0,0,0.200097,0.184258
248,1.02383,-4.6058,0,0,0.0999154,0.0955404
249,1.05129,-7.55898,0,0,0.161442,0.150122
