1,1.02402,-10.956,0,0,0.337033,0.272775
2,1.0262,-9.99645,0.113726,0.307434,0.330401,0.264535
3,0.970335,-2.93764,14.7014,-7.01653,0.334673,0.251254
4,1.05947,-8.54166,0,0,0.247605,0.212896
5,1.08316,-7.37503,0,0,0.230675,0.197616
6,0.970067,-2.9173,14.7387,-7.04415,0.335147,0.251507
7,1.03342,0.0934781,0,0,0.0467391,0.0446752
8,1.03831,-0.806214,0,0,0.0597,0.0565881
9,1.07275,-6.14354,0,0,0.201192,0.175157
10,1.0731,-6.20291,0,0,0.201908,0.17581
11,1.08895,-7.24158,-46.3811,-19.9261,0.227923,0.195401
12,1.04275,0.571955,0,0,0.100605,0.0914096
13,1.01352,-13.1472,0,0,0.347671,0.296925
14,1.02223,-10.8654,7.1552,3.59314,0.294076,0.259496
15,1.03352,-9.86763,0,0,0.274374,0.23463
16,1.02879,-12.5281,-8.76085,-0.654531,0.33258,0.278382
17,1.02109,-12.3672,3.03E-05,-1.01E-05,0.326291,0.274533
18,1.02088,-12.7573,0,0,0.335354,0.281
19,1.00704,-12.6466,0,0,0.345943,0.294293
20,1.00803,-12.1923,-0.0062014,0.0972226,0.334968,0.287249
21,1.00142,0.219493,0.337643,-0.023634,0.0577274,0.0549051
22,1.00378,0.989811,0,0,0.0449048,0.0430533
23,1.01194,-13.3297,0,0,0.352592,0.300128
24,1.00944,-13.5365,0,0,0.362111,0.303579
25,1.00815,-11.4229,0,0,0.316686,0.276062
26,1.00741,-12.5867,0,0,0.344681,0.29325
27,1.01068,-12.3527,0,0,0.340352,0.289332
28,1.0075,-13.6288,0,0,0.375507,0.310713
29,1.01697,-11.9375,0,0.0149278,0.324075,0.27272
30,1.01531,-11.5506,0,0.0343501,0.315473,0.266478
31,0.996681,-1.7063,0,0,0.109629,0.100972
32,0.995554,-0.722424,0,0,0.0864811,0.0809162
33,1.01415,-12.2581,-2.14946,-0.74238,0.331931,0.278331
34,1.01155,-12.1067,-2.1254,-0.53932,0.329001,0.276068
35,1.02551,-0.161017,0,0,0.0786603,0.0730626
36,1.00774,6.66351,0,0,0.121045,0.114898
37,1.00675,5.52548,0,0,0.102779,0.0974961
38,0.999772,-2.86411,0.0253409,-0.159721,0.112578,0.105984
39,0.99687,-4.959,0,0,0.154447,0.142427
40,1.00257,-4.42864,0.0233411,-0.0055853,0.141277,0.13213
41,1.00704,-8.50051,0,0,0.23045,0.20429
42,1.04893,-6.89795,0,0,0.208469,0.183283
43,1.02089,4.02618,0,0,0.0653601,0.0619072
44,0.999447,-4.14311,0,0,0.13712,0.127961
45,1.01088,-16.2128,0,0,0.416071,0.345009
46,1.01107,-16.1587,0,0,0.414828,0.344184
47,1.01342,-13.1312,0,0,0.347215,0.296675
48,1.01259,-7.15122,0,0,0.224447,0.207705
49,1.01228,-6.00456,0,0,0.201679,0.190222
50,1.01452,-12.6972,0,0,0.33908,0.2849
51,1.01479,-12.5672,0,0,0.334576,0.28275
52,1.02044,-17.5254,0,0,0.464527,0.367163
53,1.01947,-18.2763,0,0,0.482443,0.378446
54,1.0143,-18.3396,0,0,0.485475,0.379943
55,1.01043,-13.9468,0,0,0.381822,0.31593
56,1.0102,-14.1436,0,0,0.387427,0.319
57,1.04221,-8.09443,0,0,0.221626,0.197404
58,1.0496,-9.43858,0,0,0.251351,0.219873
59,0.998986,-9.5681,0,0,0.266051,0.233923
60,1.0004,-8.91974,0,0,0.247125,0.22279
61,1.00992,-14.0186,-0.134603,-0.0326836,0.383618,0.317106
62,1.02957,-18.401,0,0.385123,0.482013,0.37918
63,0.999497,-9.42164,0,0,0.261184,0.231259
64,0.996864,-8.99998,0,0,0.25109,0.224852
65,1.00107,-0.891466,0,0,0.0857507,0.0805083
66,1.00054,-5.38883,0,0,0.161209,0.148195
67,1.03433,-16.4328,0,0,0.446013,0.353904
68,1.01636,-9.32855,0,0,0.279827,0.250853
69,1.04031,-16.4661,0,0.0539845,0.447205,0.354134
70,1.03017,-11.3842,0,0,0.294171,0.253605
71,1.02862,-11.5887,0,0,0.29947,0.257274
72,1.001,0.27193,0,0,0.059359,0.0560858
73,1.00047,0.630701,-0.0006666,-0.0133926,0.0546813,0.051856
74,1.02613,-17.1904,0,0.0915767,0.450433,0.36248
75,1.03163,-17.7383,0,0,0.466111,0.369174
76,1.02625,-17.2892,-0.19799,0.0391173,0.452535,0.363964
77,1.03914,-5.77845,0,0,0.170338,0.15637
78,1.02065,-18.1615,0,0,0.475125,0.377102
