,0,424,17,1,1,4921,488,0.557649,0.198919,3级越限
4921->1138,0,424,425,1,1,4921,1138,1.15766,-0.0201143,3级越限
4921->1138,0,424,425,1,1,4921,1138,1.15766,-0.0201143,3级越限
4921->10242,0,424,623,1,1,4921,10242,1.23155,0.186469,3级越限
4921->10242,0,424,623,1,1,4921,10242,1.23155,0.186469,3级越限
4921->722,0,424,181,1,1,4921,722,0.504398,0.262955,3级越限
5143->5151,0,453,451,1,1,5143,5151,1.16861,0.04311,3级越限
,0,466,337,1,1,5278,2766,-0.860803,-0.117171,3级越限
,0,261,260,1,1,2750,1854,0.00458371,0.030008,3级越限
,0,261,280,1,1,2750,2508,-0.211762,0.154663,3级越限
,0,261,280,1,1,2750,2508,-0.211762,0.154663,3级越限
1177->548,0,57,77,1,1,1177,548,-2.06905,0.536749,3级越限
1177->548,0,57,77,1,1,1177,548,-2.06905,0.536749,3级越限
1177->1031,0,57,58,1,1,1177,1031,1.25556,-0.687895,3级越限
1177->1031,0,57,58,1,1,1177,1031,1.25556,-0.687895,3级越限
,0,82,81,1,1,1284,1638,0.523097,-0.0309963,3级越限
1284->4061,0,82,396,1,1,1284,4061,0.24171,-0.186307,3级越限
1284->4061,0,82,396,1,1,1284,4061,0.24171,-0.186307,3级越限
,0,82,83,1,1,1284,1662,1.87943,-0.329221,3级越限
,0,82,83,1,1,1284,1662,1.87943,-0.329221,3级越限
,0,82,159,1,1,1284,1343,-3.45662,0.436332,3级越限
,0,82,159,1,1,1284,1343,-3.45662,0.436332,3级越限
812->2287,0,135,136,1,1,812,2287,3.29799,-0.507973,3级越限
812->2287,0,135,136,1,1,812,2287,3.29799,-0.507973,3级越限
812->2287,0,135,136,1,1,812,2287,3.29799,-0.507973,3级越限
,0,36,37,1,1,784,1517,5.51298,-0.146819,3级越限
784->3955,0,36,386,1,1,784,3955,10.0566,-2.03621,3级越限
784->3955,0,36,386,1,1,784,3955,10.0566,-2.03621,3级越限
,0,36,35,1,1,784,10905,5.90739,-1.51477,3级越限
846->1456,0,40,41,1,1,846,1456,1.78438,-0.46311,3级越限
,0,40,44,1,1,846,3313,-0.100148,0.0859012,3级越限
846->1090,0,40,39,1,1,846,1090,0.528576,0.18905,3级越限
,0,22,21,1,1,2056,1921,0.895739,0.00328454,3级越限
8145->1505,0,564,122,1,1,8145,1505,1.34931,0.25893,3级越限
8145->2073,0,564,102,1,1,8145,2073,-0.193986,-0.008745,3级越限
8145->3672,0,564,343,1,1,8145,3672,-2.70072,-0.598438,3级越限
8145->3672,0,564,343,1,1,8145,3672,-2.70072,-0.598438,3级越限
,0,287,72,1,1,3202,1264,-0.322786,-0.0491746,3级越限
,0,287,286,1,1,3202,3089,-0.348689,-0.0507384,3级越限
3798->6131,0,378,481,1,1,3798,6131,-2.83655,0.59062,3级越限
,0,378,377,1,1,3798,3902,-0.191696,0.0260559,3级越限
,0,378,464,1,1,3798,5317,-0.439042,-0.104536,3级越限
,0,378,585,1,1,3798,8757,-1.38372,-0.0140024,3级越限
,0,378,379,1,1,3798,3904,-0.172823,-0.0700086,3级越限
3798->9899,0,378,606,1,1,3798,9899,-0.0374726,0.00199595,3级越限
,0,77,57,1,1,548,1177,2.08381,-0.534901,3级越限
,0,77,57,1,1,548,1177,2.08381,-0.534901,3级越限
,0,77,187,1,1,548,1991,1.20828,-0.894578,3级越限
,0,77,285,1,1,548,3081,-3.30913,1.60342,3级越限
,0,77,285,1,1,548,3081,-3.30913,1.60342,3级越限
4846->2087,0,417,233,1,1,4846,2087,0.754852,-0.233963,3级越限
,0,420,182,1,1,4892,562,-1.57303,-0.376941,3级越限
,0,420,182,1,1,4892,562,-1.57303,-0.376941,3级越限
5140->981,0,449,137,1,1,5140,981,0.249899,0.0277297,3级越限
6224->2903,0,480,195,1,1,6224,2903,0.424716,0.0780661,3级越限
6224->2903,0,480,195,1,1,6224,2903,0.424716,0.0780661,3级越限
,0,480,170,1,1,6224,636,-1.65272,-0.327686,3级越限
,0,480,170,1,1,6224,636,-1.65272,-0.327686,3级越限
,0,630,241,1,1,420,3003,-8.97189,-0.0934173,3级越限
,0,630,241,1,1,420,3003,-8.97189,-0.0934173,3级越限
,0,626,625,1,1,1898,8774,-0.235774,0.133768,3级越限
,0,523,159,1,1,6845,1343,-0.00621417,0.0969327,3级越限
1778->2372,0,160,211,1,1,1778,2372,-0.92129,-0.0699949,3级越限
,0,160,31,1,1,1778,1559,3.60569,0.140149,3级越限
,0,160,31,1,1,1778,1559,3.60569,0.140149,3级越限
1778->2344,0,160,183,1,1,1778,2344,-1.47436,-0.0117399,3级越限
,0,302,301,1,1,3294,838,0.170258,0.0634941,3级越限
,0,177,64,1,1,1761,3284,0.767967,-0.354129,3级越限
,0,4,240,1,1,2286,1987,-3.98959,-1.3408,3级越限
