1554,1.07715,46.7795,-0.19178,0.40015
1544,1.01269,40.8649,0,0
1482,1.10559,47.8645,-0.40537,-0.07319
1478,1.05215,47.8882,0,0
1445,0.997331,59.4549,0,0
1430,1.01212,38.5965,0,0
1389,1.09935,44.2059,-0.19993,-0.01692
57,1.07435,49.5008,0,0
1288,1.0293,47.8824,0,0
870,1,60.0695,0.01331,0.00159
82,1.03401,51.962,0,0
40,1.02373,53.0484,0.02311,-0.00553
658,1,64.791,5.78924,0.79039
1026,0.977722,37.8353,-0.00372,-0.00666
1218,1.03399,40.2389,0.00071,0.18375
693,1,60.4645,2.18289,0.055
1037,1.05164,43.6917,-0.51972,-0.03804
898,0.853056,54.7213,0,0
22,1.04062,57.9099,0,0
1600,1.07684,59.83,-0.00578,0.00127
724,0.999705,49.8781,0,0
848,1,49.8481,0.12713,-0.02048
784,1,57.7475,0.56721,0.00108
831,1.04724,45.917,0,0
1013,1.09878,48.3253,-0.2131,0.07428
754,1,64.3808,1.21391,0.17645
1159,1.01221,41.3536,0,0
1207,0.979278,59.1043,0,0
1300,1.00166,42.377,0,0
135,1.06713,47.3138,0,0
36,1.04694,63.2024,0,0
978,0.857333,50.2549,0,0
1428,1.06069,38.9485,-0.63474,-0.02762
1561,1.04756,42.9519,-0.07256,-0.00855
969,1,60.0716,2.19947,-0.03464
992,1.07233,40.2622,-0.58077,-0.04904
689,1,45.0977,0.2975,0.24121
766,1,63.002,0.61049,-0.09899
1201,1.00673,37.5648,0,0
1217,1.07534,40.3547,-0.27213,-0.05901
1235,1.04286,34.5297,-0.85569,-0.09631
2611,1,52.5065,0.56132,0.08363
2523,1.05446,45.9782,-0.001,0.00353
2474,1.01179,54.5663,0,0
2463,1.05995,62.1147,0,0
2462,0.992702,62.1147,0,0
2448,0.980473,58.5403,0.00184,-0.00347
564,1.02523,60.4967,0,0
2367,0.995661,47.4477,-0.01718,0.00446
2356,1.11401,44.3374,-0.57234,-0.02248
2275,1.0262,54.5477,0.00373,-0.00181
287,1.03334,56.3255,0,0
2315,1,81.4389,0.16437,-0.0054
1752,1.05604,36.3973,-0.54507,-0.03023
2123,1,61.3646,0.00346,0.00346
480,1.04495,42.4478,0,0
1909,0.991663,43.3941,0.00095,0.19716
1939,1.02316,60.9509,0,0
1635,0.996982,48.2007,0.00073,0.00699
378,1.02491,63.9108,0,0
1875,1.04838,44.6378,-0.20109,-0.08435
1843,1.01968,40.9659,0,0
420,1.05426,44.804,0,0
449,1.03617,51.2665,0,0
2280,1.03912,57.3455,0.01371,0.0225
1885,1.07753,36.6189,-1.27877,-0.0259
793,1,49.7252,0,0
1762,1.0339,38.2822,-0.00164,0.18659
1963,1.0311,51.0015,-0.11177,0.05017
417,1.05172,58.5443,0,0
77,1.06773,51.6897,0,0
2146,1,60.8051,0.00504,-0.00031
2337,0.98697,52.0805,-0.1338,-0.02205
2058,0.959909,51.8543,0,0
1692,1.06844,40.5087,-0.42412,-0.05122
2480,0.999947,57.1413,0,0
2194,0.989486,56.9862,-0.51331,-0.04733
2230,1.01258,37.9947,0,0
1706,0.964136,56.6307,0,0
1581,1.02223,56.7099,-0.32963,0.10263
1541,1.01267,40.8907,0,0
1462,0.99818,37.3474,-0.01683,0.05964
1419,1.05664,34.9335,-1.02398,0.03873
1417,1.04501,42.4057,-0.00715,-0.00553
1396,1.09826,43.7878,-0.19798,-0.02181
1350,1.06933,40.3604,-0.45651,0.01748
1257,0.988599,37.9626,-0.00202,0.05044
1009,1.04543,48.2343,0,0
882,0.963986,52.5534,0,0
630,1.07163,42.2172,-3.25918,0.81191
841,0.97602,53.2378,0,0
100,1.05845,53.5144,0,0
788,1,64.1533,5.79255,-0.03663
1108,0.989941,38.3618,0,0
669,1,64.2986,5.2192,0.53999
1067,1.02894,48.4704,-0.52488,-0.09804
842,1.02695,53.2377,-1e-05,5e-05
1223,1.06338,40.3325,-0.28565,-0.05763
1353,1.06849,40.3441,-0.45757,-0.07111
1093,1.008,48.3277,0,0
687,1,70.5179,5.41234,-0.24556
1246,1.03782,34.1881,0,0
1368,1.0873,46.2552,-0.41264,-0.08982
681,1,51.075,1.48956,-0.04198
177,1.04848,49.0384,0,0
160,1.04404,57.6366,0,0
1004,1.07962,38.069,-0.69049,-0.11157
1019,1.03211,49.3843,-0.47382,-0.02351
649,1,57.4637,0.22053,-0.03911
375,1.02911,42.0445,0,0
1203,1.00727,37.2854,-0.05738,0.00764
4,1.09943,49.0485,0,0
708,1,57.0224,0.31335,0.0062
962,0.88544,58.0262,0,0
1079,1.05416,53.7674,-0.37723,-0.1419
1040,1.06536,40.8059,-0.21986,0.05712
1045,1.09583,43.1569,0,0
1051,1.01272,41.8545,0,0
1089,0.989996,38.488,-0.00183,0.00022
1068,0.983142,48.209,-0.00563,0.09392
696,1,57.9968,1.08964,-0.03821
1181,1.0703,43.0161,-0.47563,-0.12482
1194,1.11439,35.5127,-0.00818,0.08248
1208,1.03115,59.2015,-0.24536,-0.16368
33,1.0463,45.6194,-2.12818,-0.73503
523,1.03522,52.4095,-0.00622,0.09694
302,1.00511,44.2975,0.17033,0.0635
626,1.07327,44.8628,-0.23593,0.13382
2621,0.988284,40.5396,-0.00044,-0.00029
2627,1.05223,59.4499,0.06712,-0.21476
2639,1,61.5908,0,0
611,1.06188,50.3966,0,0
2525,1,75.9029,0.29159,-0.06393
2402,1.03787,40.911,-0.00238,0.00295
2376,1.04769,64.4671,-0.08348,-0.00989
72,1.03663,57.287,0,0
1969,1.09552,42.601,-0.35615,-0.00347
2118,1,61.382,0.00489,0.00396
1836,0.972807,51.0408,0,0
2528,1.1159,37.4819,-0.70995,-0.07725
2382,0.954521,66.7137,0,0
2096,1,54.2941,2.55727,0.23475
1677,1.0101,34.8281,-0.52935,0.08006
1916,0.905182,64.5505,0,0
438,1.03677,50.3378,0,0
2009,0.984537,55.0247,-0.00181,-0.00292
2546,1.08017,42.56,-0.2484,-0.09014
264,1.03104,60.7369,0,0
2062,0.997253,50.3165,0.08826,0.03637
236,1.05128,45.641,0,0
344,1.05253,45.7406,0,0
1667,1.09193,55.265,-0.38008,-0.04888
2313,1,78.8968,0.13837,0.01246
2270,1.04891,38.9325,-0.20615,0.01598
215,1.0369,39.2885,0,0
481,1.02245,75.6819,0,0
2127,1,61.3841,0.00506,0.00411
1946,1.00301,61.2894,0,0
2421,1.00803,46.1051,0,0
1829,1.02187,61.5064,-0.05741,0.06044
1711,1.00535,51.632,-0.00019,0.00021
1775,1.04626,37.9194,0,0
447,1.05445,58.8034,0,0
2109,1,61.4917,0.01391,0.0039
2148,1,60.8305,0.00711,-0.00032
1765,1.03373,38.2607,-0.00309,0.18408
2548,1.00471,35.4945,0,0
613,1.02841,75.6373,0,0
602,1.00007,67.0104,0,0
2185,1.00507,38.5489,-0.0033,0.06935
2217,1.05016,42.9539,0,0
2245,1.07958,38.6088,0,0
2623,1.01135,51.8213,0,0
2641,0.981774,44.8085,0,0
290,1.06213,46.0041,0,0
1439,0.967542,38.1102,0,0
518,1.00071,52.7876,0,0
114,1.06554,41.9916,0,0
1276,0.969481,37.3122,0,0
1273,0.966263,37.3877,0,0
1258,0.981514,57.6554,0,0
45,1.04633,42.0056,0,0
1001,1.10671,36.5203,-0.61078,0.03165
1098,1.04201,46.8673,-0.16226,-0.05212
973,0.917727,55.6637,0,0
332,1.04247,48.645,0,0
864,1.01239,50.7946,0,0
151,1.02242,50.8301,0,0
776,1,53.095,0.50571,0.04198
1206,0.997373,59.1425,-0.00406,0.07109
675,1.07095,42.0775,0,0
878,1.04581,41.7943,0,0
312,1.04586,51.4383,0,0
1593,1.03616,37.6349,-0.67849,-0.12276
972,0.990385,55.6318,0,0
1592,0.984722,37.452,0,0
813,1,54.3398,0.10611,0.01737
655,1,58.8871,6.24137,0.62887
729,1,61.2442,0.41263,-0.01033
1584,1.04111,50.2295,0.0576,0.00213
1395,1.09935,44.2059,-0.19993,-0.01692
919,1.04023,42.1947,0,0
271,1.05947,45.9822,0,0
1179,1.00513,36.7382,0.00064,-0.0014
899,1.05235,43.3059,0,0
1177,1.00525,36.735,0,0
934,1.06885,45.5067,0,0
840,1.118,51.6728,0.51973,0.0828
1138,1.01541,42.8085,0,0
956,1.05563,45.2158,0,0
291,1.00797,52.1109,0,0
1034,1.05263,43.7938,-0.49361,-0.02546
298,0.967064,53.2485,0,0
1012,1.04494,48.2506,0,0
1092,0.999604,38.4888,0.00283,0.00028
1070,1.02939,48.5088,-0.51841,0.00371
1071,0.978977,48.2572,-0.00565,0.00319
1477,1.01689,41.0862,-0.05511,0.07931
1130,1.04464,46.5846,-0.57667,-0.05678
640,1.05693,45.3245,0.00195,0.02289
34,1.04374,45.7599,-2.10436,-0.53398
641,1.05804,45.3131,0.00131,-0.06492
548,1.05147,40.4514,-0.75817,0.00895
474,1.06391,40.7439,-0.67746,-0.06361
2511,0.9999,65.8841,0,0
2476,1,59.5347,0.22894,0.01989
184,1.03974,43.5619,0,0
2449,0.980975,58.5177,0,0
2386,1,57.0787,-0.0015,0.06673
2377,1.04801,64.4904,0,0
2346,0.974596,66.3742,-0.0046,0.05279
2322,1,59.8816,1.40747,-0.2035
2254,1.11032,43.3922,0,0
377,1.02608,64.2592,0,0
471,1.05042,45.0841,0,0
1904,1.10399,42.0693,0,0
1860,1.04508,37.0983,-0.60008,-0.03275
352,1.04463,42.0101,0,0
1800,1.11621,43.6089,-0.3603,-0.12703
1658,1.06043,49.2733,-0.48141,-0.09072
120,1.03927,39.5663,0,0
242,1.02452,41.1749,0,0
2060,0.999345,51.9615,0.02848,0.00724
1728,1.08244,59.0853,-0.00183,0.01112
1749,1.05284,44.9329,-0.51817,-0.21184
1979,1.02823,34.9532,-0.14682,0.10127
338,1.03247,56.9798,0,0
2050,1.06564,41.7625,-0.35064,0.0001
2326,0.886725,66.5927,0,0
2125,1,61.3255,0.00024,0.00428
2431,1,59.1937,0.04034,-0.00097
2554,1,67.0464,0.28996,-0.02156
1967,1.05347,43.3982,-0.00238,0.00345
400,1.05021,39.9674,0,0
2001,1,60.5372,0,0
1678,1.0652,59.5543,-0.10824,-0.05735
1610,1.0064,35.8083,0,0
2033,1.05997,45.4986,0,0
594,1.02432,75.8855,0,0
2036,1.04956,36.8731,-0.16768,-0.01059
2089,1.07006,38.2895,0,0
2061,0.948019,50.3622,0,0
2232,1.00251,37.6479,-0.02626,0.19557
2234,1.09084,40.5937,-0.42766,-0.1244
2239,1.01192,44.3491,0,0
2547,1.03117,42.4342,-0.00243,0.07513
2161,1.00827,60.1552,0.42117,0.04191
2492,0.944355,37.3267,0,0
434,1.02338,50.8667,0,0
2300,1.03038,36.9638,0.00096,0.18647
2292,0.964819,39.9085,0,0
2221,1,51.0215,3.42021,0.05647
1563,1.06053,43.9881,-0.49458,-0.07056
1558,1.01111,41.933,-0.0139,0.10511
1543,1.01262,40.8984,0.00303,-0.00133
1542,1.0653,41.079,-0.56735,-0.02205
1515,1.09174,41.052,-0.3286,-0.08294
1488,1.05198,56.6262,-0.09514,0.05809
1432,1.03394,38.4841,-0.0262,0.38856
1268,1.04358,41.2292,-0.46804,-0.20821
1133,1.04376,45.9007,-0.61835,-0.06096
1380,1.04591,41.9217,-0.2234,-0.06823
1365,1.02959,47.1389,-0.73027,0.00684
1125,1.00255,36.2181,-0.03315,0.02329
891,1.03076,41.3953,0,0
829,1.04595,42.0064,-0.00194,-0.00972
212,1.03819,49.5818,0,0.01293
201,1.01479,50.0394,0,0
211,1.04588,58.2219,0,0
1453,1.01461,41.5375,-0.00263,0.06174
1298,1.03882,49.8761,-0.41017,-0.02836
161,1.03922,48.7534,0,0
792,1,54.4127,0.60501,0.01724
876,0.990364,55.6649,0,0
1369,1.04313,46.0737,-0.00078,0.17692
663,1,64.9388,6.064,0.96426
313,1.04653,51.5176,0,0
1097,1.05886,47.7963,-0.5752,-0.20425
963,0.926831,56.5643,-0.39905,-0.06932
178,1.06068,53.9601,0,0
241,1.0637,47.6364,0,0
1339,1.03076,49.4324,-0.36113,-0.11252
945,1.09722,52.4556,-0.07207,-0.00641
701,1,50.1805,0.26819,0.01374
802,1,57.4938,0.6123,0.04809
897,0.958304,54.676,0,0
818,1.1131,47.257,-0.04425,-0.09522
1100,1.09555,46.0577,-0.44268,-0.04711
1331,1.07607,41.4901,-1.06235,-0.33814
1174,1.00461,36.7471,0,0
257,1.06903,43.955,-0.39968,0.05203
384,1.04275,42.2948,-1.99773,-0.86341
2588,1.09997,38.0422,-0.43815,-0.08309
2572,1.03216,64.6274,-0.00269,0.01436
2369,1.04334,61.7751,0.43034,-0.09637
2428,1,65.4542,0.9843,0.07356
2353,0.982964,63.9382,0,0
2333,0.987877,52.748,0,0
2332,0.926006,52.9833,0,0
1914,1,55.1553,0.2629,-0.04112
368,1.03646,49.1019,0,0
2388,1.06903,42.9524,0,0
1861,1.03091,36.4032,-0.16595,-0.04812
1925,0.980016,34.7226,0,0
1720,1.0308,50.1223,0.01422,0.00842
1758,1.04677,44.5556,-0.59014,-0.2793
2316,1.0015,77.1523,-0.0022,0.00103
459,1.04423,61.8434,0,0
2016,1.05833,48.2425,0,0
1912,1.00504,32.5918,-0.00092,0.16518
1695,1.06586,40.5577,-0.52367,-0.06195
2014,0.920488,55.4883,-0.05014,0.01051
1905,1.14879,42.0746,-0.01723,-0.00909
1975,1.06441,36.5302,-0.7934,0.11477
429,1.01024,55.659,0,0
1981,1.07149,50.5996,0.34182,-0.00339
1740,1.05777,35.2528,-1.08066,0.04199
1770,1.01809,53.8749,0.41972,0.09637
1935,1,65.8855,0.21084,0.05565
1788,1.04494,59.7411,-0.49231,-0.09318
1991,0.99291,61.8954,-0.00369,-0.09635
430,1.02568,51.8745,0,0
1997,1.03689,60.2282,-0.02845,0.02286
89,1.05442,56.6054,0,0
452,1.01775,58.3517,0,0
2145,1,60.8153,0.00587,-0.00031
382,1.06177,60.7596,0,0
2038,1.02072,37.4246,-0.76272,-0.00148
2153,0.987975,60.7894,0,0
2076,1.03297,38.6063,0.00379,0.16433
2027,1.03275,49.3807,0,0
464,1.02715,64.0981,0,0
2103,1.04034,43.4642,-0.00694,-0.02021
1879,0.924509,33.612,-0.99971,-0.01945
570,1.03134,63.9866,0,0
2541,0.902213,57.8223,-0.01962,0.0003
2203,1.01867,41.7061,0,0
2249,1.02408,76.0362,0.0711,0.07701
260,1.05117,57.1547,0,0
1460,0.993826,37.4257,0,0
79,1.04923,39.7891,0,0
1405,1.01998,38.6876,-0.00168,0.06883
1387,1.09826,43.7878,-0.19798,-0.02181
1311,0.999013,46.7352,0.00234,0.20576
1256,1.03671,38.4406,-0.72532,-0.1393
383,1.06079,60.6577,0,0
656,1,59.2333,6.52154,0.52749
865,0.963173,50.8089,0,0
1030,0.98848,58.1227,0,0
1560,1.05003,43.9391,-0.54407,-0.12481
293,1.01867,42.8285,-0.00359,0.00041
142,1.04682,58.1645,0,0
1243,1.03787,34.1855,0,0
697,1,53.5427,0.30782,0.05327
845,1.01566,43.0398,-0.00264,-0.00612
1020,0.987301,49.1462,-0.00455,0.09785
90,1.03807,57.9666,0,0
1299,0.987162,49.7112,0.00206,-0.00371
1014,1.04502,48.2506,5e-05,0.00157
1578,1.0216,56.7325,-0.35763,0.0597
975,0.965568,50.1928,0,0
1304,1.05294,42.5174,-0.26526,0.06166
1029,0.986169,58.5754,-0.00289,-0.01073
195,1.04412,42.3221,0,0
1376,1.01342,41.5803,0,0
1062,1.0553,33.9839,-0.00224,0.00383
1390,1.09826,43.7878,-0.19798,-0.02181
760,0.954691,46.8247,-0.09822,-0.00742
146,1.04352,47.9111,0,0
837,1.10157,44.0497,1e-05,0
1036,0.999663,43.4288,0,0
914,1.06071,46.1126,-0.00802,0.05165
1442,0.967638,38.1151,0,0
360,1.03275,53.0379,0,0
986,1.04514,33.1013,-0.93769,-0.22307
252,1.03152,60.7767,0,0
1346,0.952713,52.5948,0,0
1334,1.05792,35.2503,-1.10972,-0.24309
487,1.04429,59.104,0.03941,0.00761
272,1.04394,40.0464,-0.08219,0.4618
621,1.0461,57.2511,0,0.16591
638,1.05354,44.3447,-0.00202,-0.04089
2617,0.996351,40.5327,0,0
2602,1.03015,34.826,-0.33707,-0.06197
615,1.04136,55.0746,0,0
2565,1.08594,47.2355,-0.21487,0.01284
2563,1.0167,64.2278,-0.00158,-0.07745
2533,1.05535,38.3531,0,0
2559,1,60.2715,0.10123,0.02377
2460,0.916268,54.5212,-0.00352,-0.02012
2447,1.03229,58.7089,-0.51706,-0.09512
551,1.01469,57.5156,0,0
2366,1.0467,47.6658,-0.05104,-0.00503
2361,1,48.4376,0.05695,-0.03888
2351,1.03692,64.681,-0.07477,0.00783
536,0.882482,63.8229,-0.01539,0.00428
2477,1,62.4968,0.14693,0.02326
2290,1.07479,41.3424,-0.30684,-0.05626
2274,1.03785,54.6862,-0.3769,-0.0465
2273,0.986301,54.5366,0,0
2257,1.00311,43.4601,0,0
489,1.05655,45.5617,0,0
2305,1.0673,39.5386,-0.39337,-0.00221
