1480,0.998642,-12.3577,-0.000132012,0.0128965,0.165896,0.158188,1
756,0.953801,-16.6751,0.375305,0.144403,0,0,2
1450,0.973428,0.0112874,-0.0162469,-0.218103,0.0683392,0.0642663,1
815,0.983415,-6.15799,0.167255,0.248785,0,0,2
1118,0.990061,-10.9083,-0.117284,-0.0378671,0.14078,0.13593,1
1049,1.07385,-18.5732,-0.524152,-0.0590313,0.275894,0.255717,1
1052,0.991358,-20.4235,-0.483771,0.0135195,0.295145,0.275078,1
1193,1.07139,-28.9486,-1.64913,-0.194781,0.441473,0.395445,1
1210,0.941068,-23.6084,-0.000185459,0.000305997,0.33503,0.302657,1
2593,1.01219,0.61985,0.0888318,-0.0417411,0.0448852,0.0437034,1
595,0.978528,-21.8247,-0.723622,-0.0377342,0.305367,0.288154,1
510,1.00198,11.8586,2.81056e-07,-1.40062e-07,0.235739,0.233659,1
484,0.996938,-13.1544,-1.73609e-05,0.000399678,0.156106,0.15397,1
81,0.985949,-6.97064,3.90267e-05,5.25595e-05,0.0741862,0.0728797,1
18,0.986529,-16.0319,-0.000170759,0.000251368,0.227142,0.214937,1
262,0.970357,-21.4723,-7.62775e-05,7.47557e-05,0.299381,0.284604,1
323,0.990607,-4.03588,-1.41116e-06,5.1277e-06,0.00280731,0.00281414,1
2,0.97446,-12.4616,0.150789,0.381079,0.158071,0.14843,1
311,0.98942,0.971051,5.84215e-05,1.52643e-05,0.0516103,0.0507829,1
258,0.995363,-17.1144,-1.40892,-0.105942,0.228443,0.216952,1
274,0.980072,-11.0922,-0.000413471,0.000446208,0.145085,0.140028,1
225,0.985226,-1.13266,0.00131757,0.0041152,0.0336867,0.0333256,1
2446,0.941389,1.81473,-0.000108292,7.49299e-05,0.0776945,0.0755368,1
2543,1.00002,9.44665,0.000186074,0.000231521,0,0,1
2409,1.05036,9.7046,-0.000340452,9.60226e-05,0.19709,0.193335,1
2364,0.981017,-3.37174,0.201475,0.137842,0,0,2
2314,0.963377,25.712,-1.98079e-07,0.00576636,0,0,2
2142,0.911481,5.32518,0.00827946,-0.000996628,0,0,2
1899,0.965318,-16.7685,-0.0164207,0.00506594,0.235241,0.221551,1
1874,0.932547,-16.8847,-0.000182997,0.000132453,0.231126,0.22041,1
1913,0.949999,-5.93414,0.342123,0.00332251,0,0,2
1858,0.971224,-27.4791,-0.000307947,0.00608188,0.396308,0.362004,1
1926,0.949813,-29.8784,-1.22647,-0.231609,0.432745,0.386308,1
2335,0.964245,-6.18248,-0.00655174,0.0112649,0.0377209,0.0375543,1
2111,0.913651,6.13124,0.0248972,0.00325462,0,0,2
1799,0.98096,-18.5279,-3.52928e-05,9.25813e-05,0.249178,0.235558,1
1851,0.949477,-25.4469,-0.0433221,0.133085,0.36559,0.347233,1
1726,0.970283,-27.8936,-0.00230376,0.00629482,0.399571,0.3632,1
1956,0.896692,-13.041,-0.00669918,-0.00207476,0.159248,0.154422,1
1681,0.993045,-0.517233,-0.0685915,-0.0179138,0.0583893,0.0554507,1
1682,0.98663,-23.1776,-3.45885e-05,0.000139527,0.331342,0.315963,1
1796,0.980846,-18.5472,-3.63086e-05,9.38713e-05,0.24951,0.235832,1
2536,0.953779,27.7734,0.30017,-0.0273115,0,0,2
1617,0.979768,-22.4094,-0.230518,-0.36753,0.320818,0.288409,1
2240,0.999842,-16.9489,-0.524196,0.0438542,0.241958,0.227499,1
1948,0.967881,5.43489,-4.20315e-07,-5.42095e-06,0.132133,0.129264,1
1633,0.939806,-11.8911,-0.000106349,0.000140831,0.131896,0.131266,1
2133,0.91173,5.45288,0.0171102,-0.00122119,0,0,2
1687,0.943612,-20.9955,-0.00244677,0.0824865,0.302437,0.282097,1
1696,0.953597,-22.6332,-0.00151123,0.106302,0.334398,0.310951,1
1690,0.945843,-20.2434,-0.00133183,0.00477314,0.292373,0.272657,1
1771,1.00395,-4.04717,-0.00239846,0.00554946,0.0160895,0.0163406,1
1767,0.962051,-4.40881,-0.079114,0.100293,0.0121777,0.0122979,1
2025,0.941681,0.204609,-0.000227374,0.000211108,0.040403,0.0396614,1
2107,0.958957,-7.56107,0.0180128,0.066881,0,0,2
2013,0.87445,-2.60187,7.16887e-05,-8.54404e-05,0.0336144,0.0325655,1
2393,0.998874,-19.0878,-0.00223196,0.00232646,0.277524,0.262329,1
2212,0.985212,2.69166,0.12013,0.0711536,0,0,2
1787,0.947643,3.28421,-0.000121314,9.81623e-05,0.097843,0.096367,1
2209,0.947966,-24.3666,-8.79923e-05,0.000174873,0.340914,0.318566,1
1577,0.931124,-0.748725,-0.000121661,6.94318e-05,0.0398662,0.0390811,1
1559,0.98084,-17.9576,-1.13716e-05,5.52303e-05,0.26613,0.244737,1
1520,0.985681,-17.8824,1.06708e-06,5.6724e-05,0.250645,0.238866,1
1498,0.946727,-11.7003,-0.00405499,0.0883793,0.145025,0.139636,1
1476,0.994585,-20.9705,-0.615214,-0.0472413,0.29462,0.278188,1
1443,0.941662,-25.6899,-0.537229,-0.0273713,0.364748,0.336624,1
1282,0.946339,-24.8318,-7.00909e-05,0.000169621,0.354487,0.331388,1
1274,0.94061,-26.656,-0.734423,-0.000184793,0.377116,0.347772,1
1269,0.934019,-21.9676,-0.0233235,0.0842192,0.30401,0.285259,1
1330,0.950934,-21.6819,-6.18521e-05,0.000223372,0.3198,0.291034,1
797,0.986116,-16.6387,0.502177,0.302162,0,0,2
858,1.03095,-10.1798,-3.90769e-06,5.18911e-05,0.130168,0.123926,1
1141,0.935108,-28.547,0.00426033,0.00211633,0.407368,0.379196,1
834,0.911681,-14.9802,0.0114115,-0.548123,0.208374,0.19487,1
707,0.96618,0.245976,0.956136,0.147726,0,0,2
1056,0.945582,-26.5673,-0.0349711,-0.0191421,0.372284,0.343999,1
1377,0.999272,-20.7759,-0.688887,-0.0612633,0.291544,0.277402,1
860,0.971107,2.6376,0.0804588,0.0436264,0,0,2
1473,0.982701,-16.7509,-0.231383,0.0287057,0.228886,0.21882,1
1131,0.937648,-14.8107,-0.054152,-0.00855223,0.199423,0.190342,1
767,0.953129,0.68298,1.79529,0.572379,0,0,2
939,0.960765,7.61664,0.512557,0.102093,0,0,2
1076,0.98734,-4.39344,-0.44958,-0.174194,0.0262588,0.0256831,1
1050,1.02043,-18.8,-0.00104401,0.000599662,0.280008,0.259177,1
948,0.954094,-8.35752,-0.000124602,0.000186114,0.0770123,0.0766415,1
941,0.974613,-20.0639,8.62546e-05,0.00159684,0.27467,0.257066,1
1308,0.933298,-21.1713,0.00537689,0.11547,0.288685,0.270943,1
1411,0.921748,-30.6073,-0.00273312,0.0646367,0.440134,0.403227,1
1134,0.938885,-14.5949,-0.00249572,0.00724553,0.195751,0.187395,1
1189,0.920606,-21.2584,-0.000206127,0.000243258,0.306491,0.280789,1
568,0.99856,-16.5629,-0.304847,0.0130885,0.23453,0.222985,1
566,0.910627,-3.62382,-6.42474e-05,1.62757e-05,0.0269265,0.0262289,1
483,0.993689,-16.3986,0.000424844,0.000450104,0.212352,0.207227,1
469,0.97633,-10.3357,-1.87772e-05,-1.47825e-05,0.112534,0.110289,1
467,0.984192,-19.3945,0.0156593,0.0378653,0.263866,0.248857,1
625,0.997427,-16.0258,-7.59931e-05,0.0263588,0.209721,0.200008,1
16,0.993883,-15.7588,-10.4086,-0.776313,0.226303,0.212266,1
51,0.982858,-15.8516,1.19392e-05,6.46243e-05,0.216784,0.207259,1
41,0.983365,-10.6693,-0.000162894,0.000244016,0.137562,0.133087,1
21,0.990724,0.02038,0.401171,-0.0279848,0.0453523,0.0445205,1
282,1.0027,-15.6563,-0.000121744,0.000161392,0.218329,0.208769,1
603,0.987021,12.493,5.32911e-06,2.08172e-05,0,0,1
206,0.988948,-17.3392,0.000118078,-0.000438428,0.229824,0.222312,1
8,1.02661,-1.01392,-0.000498552,0.00275596,0.0255584,0.0249352,1
85,0.990961,-7.35566,-4.70993e-05,-0.000319144,0.0609431,0.0602514,1
246,1.00304,-15.2032,-0.000124049,0.183697,0.210625,0.20159,1
393,0.986386,-10.2126,-7.69705e-05,-0.000502406,0.129683,0.125679,1
204,0.988962,0.841221,-4.30744e-07,-3.52259e-07,0.050009,0.0491258,1
315,0.985632,-3.81062,-3.72922e-06,-3.01182e-06,0.00229859,0.00229528,1
367,0.971264,-20.2293,8.3381e-06,3.21158e-06,0.276887,0.260642,1
2553,0.957988,-29.4865,-0.00195443,0.122211,0.427344,0.400912,1
2521,0.934735,-15.7787,0.0323122,0.00543245,0.221806,0.209473,1
2427,0.95605,10.9568,1.17887,0.169523,0,0,2
2414,0.981122,2.03857,0.413189,0.061822,0,0,2
2385,0.995332,6.32919,0.97264,0.556969,0,0,2
2354,0.868056,8.71864,-1.98836e-05,7.18249e-06,0.178113,0.174524,1
2312,0.975697,6.04699,0.222365,-0.0142834,0.141566,0.138803,1
2276,0.992045,0.315774,-1.36704e-06,-6.06451e-06,0.0406869,0.0401122,1
2255,1.04938,-18.6684,-2.29405e-07,-1.32997e-05,0.254124,0.246229,1
2506,1.02617,-21.1584,-0.437928,-0.0370148,0.295343,0.284762,1
1859,0.933297,-27.4292,-0.000175528,0.0003114,0.395562,0.36152,1
2329,0.946556,-5.80142,-8.17537e-05,0.000127346,0.0323794,0.0321515,1
1915,0.943481,9.38401,-9.41039e-06,7.4807e-05,0.188255,0.183492,1
2080,0.999653,-25.0922,5.54102e-05,1.7285e-05,0.364739,0.336879,1
2081,1.05302,-24.923,-0.54966,-0.134107,0.361645,0.334577,1
2124,0.913047,5.83612,0.00441573,0.00364532,0,0,2
2362,0.943876,12.9963,-0.000136266,3.48082e-05,0,0,1
1621,0.929462,-15.3886,-0.000121255,0.000101595,0.19344,0.184417,1
2557,0.999414,28.1747,0.470441,0.00273982,0,0,2
1934,0.970082,9.88107,0.12853,0.0117159,0,0,2
1619,0.978402,-15.0921,-0.588351,-0.0990529,0.18894,0.180412,1
1928,0.900948,-30.4592,-0.000633161,0.000675515,0.440986,0.391663,1
1705,0.959925,-18.3076,0.0062397,0.00159536,0.265234,0.246669,1
1639,0.92895,-0.6637,-0.000137119,7.9283e-05,0.0143559,0.0142971,1
1611,0.982811,-28.9003,-0.59948,-0.0560251,0.414835,0.380501,1
1732,1.0157,1.4185,-0.00169098,-0.0984005,0.0577119,0.0558045,1
1736,0.897637,-21.2628,-0.000464052,0.000237047,0.285103,0.26672,1
1977,0.943572,-28.2412,-0.000135896,0.000519365,0.409023,0.382507,1
1849,0.937938,-25.199,-0.000370187,-0.000656107,0.361778,0.34048,1
2026,0.841118,0.249786,-4.13402e-05,3.61102e-05,0.0404009,0.0396594,1
2035,0.979395,-26.5156,-0.603441,-0.171015,0.382558,0.349368,1
2250,0.970882,23.9949,-0.00685089,-0.230996,0.441127,0.393203,1
2151,0.911556,5.36548,0.011063,-0.00108482,0,0,2
2199,0.978778,-19.8059,-2.29345e-05,0.29415,0.269012,0.264183,1
2210,0.996451,-24.1508,-0.535969,0.0826255,0.337509,0.315535,1
1735,0.965343,-21.3185,0.000566235,0.374376,0.298762,0.286692,1
1550,0.953282,-27.788,-0.000105637,0.000238209,0.397697,0.363254,1
1533,1.07059,-23.7333,-0.354652,-0.0650053,0.336323,0.31428,1
1524,0.981966,-17.475,-0.520226,0.0183516,0.244078,0.232145,1
1392,1.01884,-17.5327,-0.239916,-0.0203058,0.234084,0.222719,1
1336,0.931599,-28.9312,-0.000200561,0.000528375,0.41899,0.384198,1
1313,0.985808,-13.5866,-0.498907,0.0779559,0.180101,0.17471,1
1271,0.983236,-21.6161,-0.561387,-0.10334,0.298901,0.281164,1
940,0.926292,-20.0639,-8.09853e-05,6.88655e-05,0.274669,0.257067,1
958,0.949902,-22.1682,-1.13156e-05,0.000611983,0.314894,0.295787,1
1200,0.924607,-28.4957,-0.0521251,0.00949502,0.408864,0.378278,1
904,1.03295,-22.2101,-7.24841e-07,-8.47924e-06,0.314309,0.297222,1
889,0.847463,-11.9786,-3.81498e-05,1.46979e-05,0.143028,0.138322,1
954,0.97904,-16.1114,4.23894e-06,7.70017e-05,0.208033,0.199273,1
866,0.949477,2.99119,-3.62028e-06,-4.7403e-07,0.111216,0.110305,1
1033,0.933515,-18.2543,-0.00017934,0.000206879,0.257383,0.241968,1
773,0.973994,2.26004,2.18298,0.588529,0,0,2
694,0.947272,12.3049,2.45628,-0.0823299,0,0,2
869,0.97774,3.93151,-0.0159117,0.0280551,0.126311,0.125846,1
861,0.907743,0.900142,-6.96735e-05,-1.53831e-05,0.0714218,0.0712932,1
1162,0.934917,-21.4499,-0.000155604,0.000219258,0.291227,0.271501,1
1221,0.944149,-23.1013,0.000144045,0.00486657,0.320034,0.303031,1
960,0.994214,-4.11575,4.0525,-2.08825,0,0,2
718,0.959008,-10.3626,0.776029,0.324492,0,0,2
764,0.935672,8.99536,0.631735,0.00613462,0,0,2
998,1.01885,-28.1063,-0.736945,-0.0681082,0.412573,0.376683,1
997,0.968223,-28.4399,-4.38562e-05,0.000376657,0.418014,0.38076,1
1069,0.929614,-11.8042,-0.000164138,0.00012983,0.147887,0.144127,1
1323,0.953566,-27.3125,-0.0691639,0.128687,0.391715,0.362748,1
1145,0.977219,-27.9945,-1.00522,-0.0499344,0.39853,0.369965,1
1149,0.981825,2.40069,-0.0897756,0.0698402,0.0859463,0.0838376,1
1153,0.93756,-18.9481,-0.000135207,0.000157356,0.270284,0.25311,1
1154,0.986336,-18.7421,-0.483944,-0.0252889,0.267141,0.250391,1
2611,1.00667,-6.47291,0.673589,-0.0780974,0,0,2
596,0.99802,5.84828,3.23091e-07,5.72427e-06,0.139002,0.136265,1
531,0.976328,-12.2036,-3.73553e-05,1.25303e-05,0.145734,0.140806,1
497,0.97262,-20.1078,-5.38915e-05,0.000275236,0.2745,0.259029,1
466,0.968223,-18.3134,-0.000109087,0.000216127,0.245486,0.232237,1
546,0.997101,-2.3107,1.1707e-06,8.76212e-06,0.0290126,0.0289645,1
453,0.986694,0.158146,2.47019e-06,9.24504e-06,0,0,1
433,0.997035,5.12471,-3.99221e-05,3.50531e-05,0.126596,0.124217,1
424,0.989986,-15.2451,-5.45041e-05,0.130304,0.213687,0.202833,1
36,0.997621,7.99859,0.000346339,0.000521357,0.174962,0.170508,1
231,1.00291,1.76565,-3.20353e-06,1.39779e-05,0.0571664,0.055858,1
57,1.01876,-10.1957,4.375e-06,9.71112e-05,0.128619,0.12358,1
506,0.968399,26.4644,-1.48118e-05,7.71671e-05,0.486106,0.436962,1
135,1.00511,-13.1037,7.82531e-05,0.00018223,0.180942,0.171609,1
22,0.994735,0.941921,1.34784e-05,3.16796e-05,0.0597699,0.0587856,1
82,0.986071,-6.92649,-0.000133132,-7.29602e-06,0.0734801,0.0721835,1
40,0.989282,-5.74123,0.0276711,-0.00643611,0.0539836,0.0531534,1
256,0.974925,-20.4362,-9.47248e-05,0.000334933,0.279682,0.263996,1
261,1.01108,0.0508679,-3.89017e-05,1.95036e-05,0.0283925,0.0279744,1
309,0.941605,-23.1913,-0.00275439,0.000247468,0.331009,0.309768,1
363,0.882391,-9.71923,-0.0179937,-0.00262437,0.0997618,0.0992502,1
2577,0.965417,3.63084,3.63355,0.185381,0,0,2
2501,0.955724,9.14589,0.101576,0.134371,0,0,2
2489,1.10521,-23.559,4.65444e-06,-4.43861e-05,0.335957,0.313973,1
2372,0.994978,6.14458,0.516913,-0.115269,0.128275,0.123616,1
2296,0.976009,-23.238,-0.448171,0.00197048,0.32775,0.308161,1
2264,1.04277,8.96373,-0.00216347,0.00699147,0.181911,0.178153,1
1908,0.970715,-17.7849,-1.18418,-0.399196,0.247335,0.231274,1
1898,0.975913,-16.4841,-0.467364,-0.0594005,0.231046,0.217816,1
1871,0.943271,-16.7712,-8.10831e-05,6.20316e-05,0.217645,0.208014,1
1987,1.00714,2.06683,0.233429,0.0817903,0.0683103,0.0662397,1
2327,0.916988,11.9368,-0.000257749,9.46259e-05,0.236697,0.231049,1
2051,0.931358,-21.2236,-0.0398206,-0.0110155,0.289898,0.271702,1
2368,0.944909,6.34052,6.40023e-06,5.32006e-05,0.131432,0.126514,1
2112,0.913477,6.00675,0.0163063,0.00375233,0,0,2
1703,0.959816,-18.3307,-3.81004e-05,0.000117147,0.265621,0.246984,1
1676,1.00381,-28.0951,-0.000524265,0.122587,0.408684,0.386384,1
1917,0.943411,9.36847,-1.22046e-05,7.76871e-05,0.188012,0.183259,1
1761,0.989791,-25.3465,-0.979019,-0.212587,0.355944,0.327862,1
1906,1.01265,-20.5269,-0.0206763,-0.0102367,0.28251,0.26491,1
2150,0.91177,5.47211,0.018442,-0.00124262,0,0,2
2575,0.959577,23.4501,-0.00217257,0.0409217,0,0,2
2087,1.03664,1.78874,-0.219911,0.082807,0.0544951,0.0539103,1
2020,1.04682,-11.6335,-0.336795,-0.086433,0.152681,0.145416,1
2211,0.948011,-24.3648,0.000611924,0.000827115,0.340882,0.318551,1
1600,1.03559,3.53409,-0.0069359,0.00152388,0.0973404,0.0953401,1
1544,0.93181,-22.1929,-0.000196522,0.000234234,0.30433,0.284611,1
1445,0.948341,3.08504,-6.14304e-05,4.16666e-05,0.0891867,0.0847245,1
1288,0.972349,-12.3133,5.28308e-06,3.66149e-05,0.141799,0.142006,1
1013,1.03561,-11.6611,-0.255624,0.0889866,0.15188,0.145296,1
831,0.981597,-15.0327,-8.11079e-05,0.000947356,0.204368,0.19521,1
978,0.809069,-9.1378,-0.000129119,9.89263e-05,0.0991501,0.0970632,1
848,0.941161,-9.63839,0.15255,0.0683739,0,0,2
969,0.959483,3.36402,2.63928,0.17238,0,0,2
1201,0.940672,-26.4675,-3.48521e-06,0.000223085,0.380911,0.354555,1
784,0.93882,1.07777,0.680608,0.0524227,0,0,2
658,0.986047,9.60248,6.94691,0.580524,0,0,2
766,0.917154,8.42989,0.732495,0.026843,0,0,2
870,0.976756,4.09289,0.0159717,0.0199276,0,0,2
1207,0.933088,2.59517,-0.000204876,0.000125175,0.0921737,0.0890385,1
689,0.986952,-16.6228,0.356982,0.40971,0,0,2
898,0.833592,-3.63896,-4.97414e-05,4.79941e-05,0.00410978,0.00410193,1
693,0.950724,4.25753,2.61937,0.390838,0,0,2
1389,1.01884,-17.5327,-0.239916,-0.0203058,0.234084,0.222719,1
1428,0.980371,-24.8534,-0.761203,-0.0333175,0.344675,0.324167,1
1562,0.994576,-17.8839,-1.11586e-06,4.48572e-05,0.262919,0.244989,1
724,0.956721,-9.7074,0.00861974,-0.00248012,0.101574,0.101139,1
1430,0.936642,-25.3422,-2.94042e-05,0.000323552,0.352345,0.331835,1
1300,0.939804,-19.7996,-0.000115216,0.000107178,0.288328,0.271194,1
1482,1.04601,-12.3854,-0.485659,-0.0874352,0.167463,0.158994,1
754,0.969744,9.61246,1.45664,0.379605,0,0,2
1554,1.02665,-13.8572,-0.230111,0.480014,0.18889,0.187024,1
1037,0.980402,-18.0865,-0.623385,-0.0457383,0.254994,0.239568,1
1478,0.995907,-12.3529,-0.000716394,-0.000360743,0.166511,0.158351,1
992,0.984415,-23.0331,-0.696485,-0.0589857,0.318627,0.295958,1
1026,0.891741,-26.5159,-0.00446159,-0.00798128,0.368294,0.332214,1
1561,0.978179,-19.0514,-0.0870696,-0.0102545,0.284566,0.260061,1
1159,0.933792,-21.5423,-0.000157475,0.00022035,0.292675,0.272482,1
1217,0.994034,-22.8719,-0.326254,-0.0709143,0.316483,0.300034,1
1218,0.960194,-23.0343,0.000854335,0.220267,0.318444,0.305929,1
1235,0.973102,-30.56,-1.01092,-0.116014,0.445358,0.397032,1
2627,1.00155,3.07813,0.0806211,-0.257755,0.0871887,0.0830952,1
2621,0.921953,-22.5494,-0.000527852,-0.000347805,0.317888,0.300274,1
2639,0.991291,5.67661,9.03358e-10,0.0296877,0,0,2
630,0.997898,-20.0947,-3.91078,0.974988,0.294329,0.275592,1
480,0.97136,-19.8359,0.000302743,0.000518421,0.273664,0.254479,1
564,0.986446,4.37066,-5.63253e-05,4.79978e-05,0.114528,0.111895,1
626,1.00122,-16.4865,-0.283077,0.160503,0.216044,0.206565,1
523,0.989074,-6.33809,-0.00746391,0.116298,0.0628819,0.0619727,1
420,0.981306,-16.5296,-0.000607134,0.000594035,0.236095,0.222688,1
160,0.988876,0.819524,1.24533e-05,9.13771e-05,0.0763539,0.0757177,1
449,0.988143,-7.84921,2.82826e-05,0.000102482,0.0876162,0.086145,1
302,0.953363,-17.5501,0.20436,0.0761071,0.229967,0.221296,1
177,0.977362,-10.7096,9.42954e-05,0.000146236,0.120275,0.117437,1
4,1.02664,-10.6955,-0.000260051,0.000841881,0.143796,0.13528,1
417,1.00685,1.89726,8.19973e-06,2.0084e-05,0.057971,0.0569739,1
100,0.995707,-4.70454,0.000888128,0.000825698,0.0172469,0.0170958,1
33,0.97962,-15.4335,-2.55364,-0.881046,0.210947,0.201205,1
77,1.02165,-7.38141,-3.71127e-06,4.04818e-05,0.0779455,0.0757923,1
287,0.983151,-1.02104,-4.79164e-05,4.15112e-05,0.0244982,0.0240371,1
375,0.99107,-20.8698,2.63996e-05,0.000165513,0.290646,0.277384,1
378,0.991389,8.61461,5.46759e-05,-0.000248009,0.176064,0.171817,1
2480,0.979903,0.00258822,-4.50053e-06,-2.58378e-07,0,0,1
2474,0.987338,-3.81505,-1.39626e-05,4.29155e-05,0.00289467,0.00288745,1
2463,1.13723,6.17536,5.45333e-08,1.89664e-06,0,0,1
2462,1.06508,6.1754,1.93243e-07,-7.34905e-07,0,0,1
2448,0.940992,1.82819,0.0022079,-0.0041636,0.0780215,0.0758234,1
2356,1.04517,-17.1378,-0.6848,-0.0278444,0.250639,0.233673,1
2523,0.984848,-14.9154,-0.00106593,0.00416224,0.208628,0.197727,1
2337,0.960246,-6.92474,-0.160548,-0.0264657,0.050134,0.0496975,1
2315,0.960236,30.9958,0.197241,0.00206018,0,0,2
2280,0.991871,0.314056,0.0164517,0.026996,0.0407605,0.040177,1
2275,0.974587,-3.38225,0.00447825,-0.00216639,0.0324206,0.031634,1
2058,0.906134,-6.93225,-0.000322645,5.76232e-05,0.0623721,0.0620147,1
1875,0.98178,-16.7619,-0.241039,-0.101257,0.229281,0.218908,1
2123,0.912972,5.83295,0.00415176,0.00335716,0,0,2
2367,0.930749,-12.9333,-0.0206133,0.00534932,0.1564,0.151043,1
2146,0.911419,5.29376,0.00610779,-0.000941623,0,0,2
1692,0.999979,-22.3656,-0.508817,-0.0615194,0.330726,0.307255,1
1885,0.991287,-28.0291,-1.53079,-0.0313903,0.404152,0.368913,1
1635,0.940267,-11.8888,0.000875985,0.00838315,0.131865,0.131296,1
1939,0.950772,5.38456,5.74739e-06,-2.42119e-05,0.150911,0.148952,1
793,0.958232,-9.85077,1.15769e-05,0.0951724,0,0,2
1963,0.985042,-8.18778,-0.133986,0.0601179,0.0912126,0.0903002,1
1706,0.92911,-0.629136,-0.000135205,7.98659e-05,0.0148083,0.0147499,1
1752,0.979082,-28.3207,-0.653734,-0.0363807,0.40632,0.373035,1
2194,0.948654,-0.159542,-0.615959,-0.0567829,0.0479125,0.0468054,1
1843,0.939371,-22.0301,-9.86659e-05,0.000147879,0.302489,0.284431,1
1909,0.935609,-18.4094,0.00114426,0.236498,0.254115,0.239892,1
1762,0.953931,-25.8314,-0.00196555,0.223649,0.36227,0.336714,1
2230,0.945898,-26.072,-5.93771e-05,0.00019869,0.370362,0.349229,1
1581,0.979504,-0.559752,-0.395378,0.12307,0.0422414,0.0414203,1
