,0,633,191,1,1,10418,2800,-0.000312332,-1.06156,3级越限
,0,633,191,1,1,10418,2800,-0.000312332,-1.06156,3级越限
,0,632,49,1,1,10407,884,0.112308,-0.0112252,3级越限
,0,569,392,1,1,8318,4004,0.10961,0.258416,3级越限
,0,593,481,1,1,8925,6131,0.549357,-0.0394126,3级越限
,0,593,594,1,1,8925,9168,-0.256753,-0.00924219,3级越限
,0,490,380,1,1,6663,3918,-0.0917533,-0.0659097,3级越限
,0,490,491,1,1,6663,6656,0.0873607,0.0792004,3级越限
,0,555,494,1,1,7858,6617,0.0483874,0.00296301,3级越限
,0,439,440,1,1,5027,2121,-1.09974,-0.0813233,3级越限
,0,439,440,1,1,5027,2121,-1.09974,-0.0813233,3级越限
,0,14,13,1,1,359,943,8.50103,0.987894,3级越限
,0,14,13,1,1,359,943,8.50103,0.987894,3级越限
,0,63,59,1,1,979,1233,0.321441,0.164608,3级越限
,0,61,55,1,1,3332,1039,-0.159908,-0.0387746,3级越限
,0,239,108,1,1,2935,1184,4.42213,0.742091,3级越限
,0,239,108,1,1,2935,1184,4.42213,0.742091,3级越限
,0,239,185,1,1,2935,995,-19.0008,-0.631209,3级越限
,0,239,185,1,1,2935,995,-19.0008,-0.631209,3级越限
,0,239,185,1,1,2935,995,-19.0008,-0.631209,3级越限
,0,239,185,1,1,2935,995,-19.0008,-0.631209,3级越限
,0,56,247,1,1,600,2452,0.971117,-0.264017,3级越限
,0,56,55,1,1,600,1039,-0.582898,-0.0899351,3级越限
,0,56,28,1,1,600,1767,-0.910968,0.272162,3级越限
,0,321,443,1,1,3360,5037,1.78817,-0.118281,3级越限
,0,321,443,1,1,3360,5037,1.78817,-0.118281,3级越限
,0,321,64,1,1,3360,3284,-1.18474,-0.0335042,3级越限
,0,321,59,1,1,3360,1233,-1.86224,-0.00394726,3级越限
,0,49,632,1,1,884,10407,-0.112307,0.0102273,3级越限
,0,49,437,1,1,884,5000,-0.406609,0.0898869,3级越限
,0,49,48,1,1,884,1637,0.887859,-0.0196373,3级越限
,0,155,168,1,1,630,2238,-3.01074,-0.872616,3级越限
,0,155,366,1,1,630,3840,0.968866,1.66851,3级越限
,0,155,366,1,1,630,3840,0.968866,1.66851,3级越限
,0,155,588,1,1,630,8773,2.17871,-1.65898,3级越限
,0,155,588,1,1,630,8773,2.17871,-1.65898,3级越限
,0,155,119,1,1,630,1603,-14.0755,-1.59148,3级越限
,0,155,119,1,1,630,1603,-14.0755,-1.59148,3级越限
,0,69,611,1,1,1204,10030,-2.67269,0.470343,3级越限
,0,69,67,1,1,1204,1157,-0.0100745,0.474361,3级越限
,0,69,67,1,1,1204,1157,-0.0100745,0.474361,3级越限
,0,69,618,1,1,1204,8505,4.39765,-2.83367,3级越限
,0,69,618,1,1,1204,8505,4.39765,-2.83367,3级越限
,0,69,156,1,1,1204,1613,-5.05115,1.27382,3级越限
,0,69,156,1,1,1204,1613,-5.05115,1.27382,3级越限
,0,130,44,1,1,2250,3313,-1.19723e-05,5.99962e-05,3级越限
,0,176,206,1,1,3193,2802,-3.84072,0.0374234,3级越限
,0,176,206,1,1,3193,2802,-3.84072,0.0374234,3级越限
,0,176,542,1,1,3193,7297,1.88798,0.087441,3级越限
,0,176,542,1,1,3193,7297,1.88798,0.087441,3级越限
,0,176,175,1,1,3193,436,0.781271,-0.47597,3级越限
,0,176,175,1,1,3193,436,0.781271,-0.47597,3级越限
,0,228,229,1,1,10913,2386,-0.588908,0.0733779,3级越限
,0,228,80,1,1,10913,1403,0.588907,-0.0733784,3级越限
,0,304,303,1,1,559,3265,-0.0135025,-0.0199622,3级越限
,0,137,449,1,1,981,5140,-0.299064,-0.17866,3级越限
,0,137,493,1,1,981,6611,-0.200312,-0.147642,3级越限
,0,137,66,1,1,981,2213,-2.57156,0.367267,3级越限
,0,137,66,1,1,981,2213,-2.57156,0.367267,3级越限
,0,137,104,1,1,981,804,1.37276,-0.0557754,3级越限
,0,137,104,1,1,981,804,1.37276,-0.0557754,3级越限
,0,141,100,1,1,1097,1551,5.71026,-1.27017,3级越限
,0,141,100,1,1,1097,1551,5.71026,-1.27017,3级越限
,0,147,146,1,1,937,1814,0.354918,0.0665267,3级越限
,0,595,145,1,1,9118,1165,-1.0995,0.15652,3级越限
,0,595,319,1,1,9118,830,0.375876,-0.194254,3级越限
,0,510,509,1,1,6729,6718,-0.0226688,-0.0315194,3级越限
,0,510,509,1,1,6729,6718,-0.0226688,-0.0315194,3级越限
,0,484,483,1,1,5122,6562,6.06476,-0.198189,3级越限
,0,81,82,1,1,1638,1284,-0.627923,0.0279247,3级越限
,0,18,424,1,1,1588,4921,-1.47943,-0.162064,3级越限
,0,18,17,1,1,1588,488,-0.773292,0.0558737,3级越限
,0,18,103,1,1,1588,1655,0.863985,-0.0403888,3级越限
,0,18,103,1,1,1588,1655,0.863985,-0.0403888,3级越限
,0,262,265,1,1,2676,588,1.74959,0.383159,3级越限
,0,262,265,1,1,2676,588,1.74959,0.383159,3级越限
,0,262,217,1,1,2676,1297,-2.06768,-0.274178,3级越限
,0,262,217,1,1,2676,1297,-2.06768,-0.274178,3级越限
,0,323,315,1,1,3399,1892,-0.0800905,0.0967837,3级越限
,0,2,6,1,1,4159,365,-17.2581,11.6206,3级越限
,0,2,1,1,1,4159,1725,34.6227,-5.14517,3级越限
,0,2,1,1,1,4159,1725,34.6227,-5.14517,3级越限
,0,2,3,1,1,4159,364,-17.2153,11.5638,3级越限
,0,311,73,1,1,3346,1173,0.464428,-0.053639,3级越限
,0,258,625,1,1,10914,8774,-1.88947,0.0259693,3级越限
,0,258,257,1,1,10914,10909,0.480529,-0.13191,3级越限
,0,274,41,1,1,3055,1456,-3.02,-0.949995,3级越限
,0,274,41,1,1,3055,1456,-3.02,-0.949995,3级越限
,0,225,224,1,1,2389,685,32.4985,-3.06607,3级越限
,0,225,224,1,1,2389,685,32.4985,-3.06607,3级越限
,0,225,224,1,1,2389,685,32.4985,-3.06607,3级越限
,0,225,224,1,1,2389,685,32.4985,-3.06607,3级越限
,0,225,244,1,1,2389,2419,-7.21667,-2.3312,3级越限
,0,568,245,1,1,8316,3166,-0.304852,0.0130891,3级越限
,0,566,516,1,1,8312,4851,-0.0145382,-0.047491,3级越限
,0,483,484,1,1,6562,5122,-6.03989,-0.0186896,3级越限
,0,483,191,1,1,6562,2800,1.36143,0.959449,3级越限
,0,483,191,1,1,6562,2800,1.36143,0.959449,3级越限
,0,469,171,1,1,5749,1293,-1.48749,-0.0776862,3级越限
,0,469,391,1,1,5749,3931,1.79349,0.19003,3级越限
,0,467,369,1,1,6843,3841,0.0156599,0.0378655,3级越限
,0,625,258,1,1,8774,10914,1.89374,-0.0104231,3级越限
,0,625,626,1,1,8774,1898,0.283753,-0.274526,3级越限
,0,16,15,1,1,325,886,-10.4088,-0.776302,3级越限
,0,16,15,1,1,325,886,-10.4088,-0.776302,3级越限
,0,51,50,1,1,517,1754,0.236445,0.0952751,3级越限
